;Married;Number of Dependents;Zip Code;Number of Referrals;Tenure in Months;Offer;Internet Type;Avg Monthly GB Download;Contract;Paperless Billing;Payment Method;Monthly Charge;Age_disc;Total Streaming;Premium Services;Refunds;Average Monthly Extra Data Charges
141;Yes;1;0.524590163934425;1;0.6619718309859155;None;DSL;0.2588235294117647;One Year;No;Credit Card;0.27272128893537045;0.4166666666666667;0.6666666666666666;0.5;0.0;0.0
142;No;0;0.557377049180328;0;0.0;Offer E;Fiber Optic;0.047058823529411764;Month-to-Month;Yes;Credit Card;0.6641849443806542;0.4166666666666667;0.3333333333333333;0.3333333333333333;0.0;0.0
143;No;0;0.5737704918032787;0;0.19718309859154928;None;Fiber Optic;0.1764705882352941;Month-to-Month;Yes;Bank Withdrawal;0.7394849816796238;0.5;1.0;0.3333333333333333;0.0;0.0
144;Yes;0;0.42622950819672134;1;0.6901408450704226;Offer B;Fiber Optic;0.15294117647058825;Month-to-Month;Yes;Bank Withdrawal;0.8968427519325988;0.6666666666666667;1.0;0.8333333333333333;0.0;0.0
145;Yes;1;0.9180327868852451;1;1.0;Offer A;Cable;0.3529411764705882;Two Year;No;Credit Card;0.7042484257640804;0.08333333333333337;1.0;1.0;0.0;0.0
146;No;0;0.7540983606557372;0;0.6338028169014085;None;Fiber Optic;0.24705882352941178;Month-to-Month;No;Credit Card;0.6516349381641595;0.25000000000000006;0.0;0.5;0.0;0.02717391304347826
147;Yes;1;0.8032786885245891;1;1.0;None;DSL;0.22352941176470587;Two Year;No;Bank Withdrawal;0.7327272860245881;0.25000000000000006;1.0;1.0;0.0;0.0
148;Yes;1;0.16393442622950793;1;0.0;None;None;0.0;Month-to-Month;No;Credit Card;0.028478860260507693;0.25000000000000006;0.0;0.0;0.0;0.0
149;No;0;0.4098360655737707;0;0.0;None;Cable;0.6;Month-to-Month;Yes;Bank Withdrawal;0.3219559287077736;0.0;0.0;0.3333333333333333;0.0;0.0
150;No;0;0.42622950819672134;0;0.9295774647887325;Offer A;Fiber Optic;0.24705882352941178;Two Year;Yes;Bank Withdrawal;0.7307965158374352;0.8333333333333335;0.3333333333333333;0.6666666666666666;0.0;0.0
151;Yes;1;0.0;1;0.6619718309859155;None;DSL;0.3176470588235294;Two Year;No;Bank Withdrawal;0.607227223859639;0.4166666666666667;1.0;0.6666666666666666;0.0;0.0
152;No;0;0.03278688524590123;0;1.0;None;Fiber Optic;0.8588235294117647;Two Year;Yes;Bank Withdrawal;0.8992562146665399;0.0;1.0;0.8333333333333333;0.0;0.0
153;Yes;0;0.8032786885245891;1;0.7183098591549296;Offer B;Cable;0.2823529411764706;One Year;Yes;Credit Card;0.6241214629972283;0.75;0.6666666666666666;1.0;0.0;0.0
154;Yes;1;0.9672131147540988;1;0.9295774647887325;Offer A;Cable;0.32941176470588235;One Year;No;Credit Card;0.32630016162886794;0.4166666666666667;0.0;0.3333333333333333;0.0;0.0
155;Yes;0;0.3770491803278677;1;0.3802816901408451;Offer C;Fiber Optic;0.15294117647058825;Month-to-Month;Yes;Bank Withdrawal;0.6207426151697104;0.6666666666666667;0.6666666666666666;0.16666666666666666;0.0;0.0
156;Yes;1;0.8196721311475397;1;0.4366197183098592;Offer C;DSL;0.6;Month-to-Month;No;Bank Withdrawal;0.4411809877644754;0.16666666666666669;0.3333333333333333;0.6666666666666666;0.0;0.0
157;Yes;0;0.4098360655737707;1;0.36619718309859156;None;Cable;0.29411764705882354;Month-to-Month;Yes;Bank Withdrawal;0.5642675871954832;1.0;0.0;0.3333333333333333;0.0;0.0
158;No;0;0.9016393442622945;0;0.02816901408450704;None;Fiber Optic;0.8588235294117647;Month-to-Month;No;Bank Withdrawal;0.7110061214191163;0.0;0.6666666666666666;0.5;0.0;0.0
159;No;0;0.3442622950819665;0;0.014084507042253521;Offer E;Cable;0.3176470588235294;Month-to-Month;Yes;Bank Withdrawal;0.6651503294742309;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0
160;No;1;0.278688524590164;0;0.11267605633802817;None;Cable;0.12941176470588234;Month-to-Month;Yes;Credit Card;0.542063730043223;0.5;1.0;0.5;0.0;0.0
161;Yes;1;0.9180327868852451;1;0.6901408450704226;Offer B;Cable;0.32941176470588235;Two Year;Yes;Credit Card;0.5188944877973862;0.5833333333333333;0.3333333333333333;0.6666666666666666;0.0;0.0
162;Yes;1;1.0;1;0.9859154929577465;None;None;0.0;Two Year;No;Bank Withdrawal;0.03234040063481386;0.4166666666666667;0.0;0.0;0.0;0.0
163;Yes;0;0.3442622950819665;1;0.4366197183098592;Offer C;Fiber Optic;0.11764705882352941;Month-to-Month;Yes;Bank Withdrawal;0.5613714319147538;0.9166666666666667;0.0;0.3333333333333333;0.0;0.0
164;Yes;1;0.9180327868852451;1;0.2112676056338028;Offer D;Fiber Optic;0.8941176470588235;Month-to-Month;No;Bank Withdrawal;0.8104407860574991;0.5833333333333333;1.0;0.5;0.0;0.0
165;Yes;1;0.32786885245901587;1;0.9295774647887325;Offer A;Fiber Optic;0.2588235294117647;Two Year;Yes;Bank Withdrawal;0.8582273481895373;0.4166666666666667;1.0;0.6666666666666666;0.0;0.0
166;Yes;1;0.557377049180328;1;1.0;None;Fiber Optic;0.15294117647058825;Two Year;Yes;Credit Card;0.9417331587839073;0.4166666666666667;1.0;1.0;0.0;0.0
167;No;0;0.9180327868852451;0;0.02816901408450704;Offer E;None;0.0;Month-to-Month;No;Bank Withdrawal;0.02896155280729598;0.3333333333333333;0.0;0.0;0.0;0.0
168;Yes;1;0.6721311475409824;1;0.3098591549295775;None;None;0.0;One Year;No;Credit Card;0.07336926711181649;0.0;0.0;0.16666666666666666;0.0;0.0
169;Yes;1;0.21311475409835978;1;1.0;None;DSL;0.21176470588235294;Two Year;No;Bank Withdrawal;0.5126194846891388;0.6666666666666667;0.0;1.0;1.0;0.0
170;Yes;1;0.0;1;0.08450704225352114;Offer E;Cable;0.5529411764705883;Month-to-Month;No;Credit Card;0.48055490836677534;0.0;1.0;0.6666666666666666;0.0;0.0
171;Yes;1;0.11475409836065609;1;0.09859154929577466;Offer E;DSL;0.6705882352941176;Month-to-Month;Yes;Bank Withdrawal;0.3634674877315645;0.5;0.3333333333333333;0.16666666666666666;0.0;0.0
172;Yes;1;0.6721311475409824;1;0.9154929577464789;Offer A;Cable;0.27058823529411763;Two Year;No;Bank Withdrawal;0.32630016162886794;0.25000000000000006;1.0;0.16666666666666666;0.0;0.020833333333333336
173;No;0;0.04918032786885185;0;0.056338028169014086;Offer E;None;0.0;Month-to-Month;No;Credit Card;0.04151155902379092;0.16666666666666669;0.0;0.0;0.0;0.0
174;No;1;0.0;0;0.676056338028169;None;Fiber Optic;0.12941176470588234;Month-to-Month;Yes;Bank Withdrawal;0.8394023388647949;0.3333333333333333;1.0;0.6666666666666666;0.0;0.0
175;Yes;0;0.6557377049180317;1;0.8732394366197184;Offer B;None;0.0;Two Year;Yes;Bank Withdrawal;0.03089232299444905;0.5833333333333333;0.0;0.0;0.0;0.0
176;Yes;1;0.8196721311475397;1;0.15492957746478872;Offer D;DSL;0.16470588235294117;Month-to-Month;Yes;Mailed Check;0.12115582924385482;0.8333333333333335;0.0;0.3333333333333333;0.0;0.0
177;Yes;1;0.5901639344262293;1;0.36619718309859156;None;DSL;0.6235294117647059;Month-to-Month;Yes;Credit Card;0.36684633555908236;0.5833333333333333;0.0;0.5;0.0;0.0
178;No;0;0.5901639344262293;0;0.47887323943661975;None;DSL;0.23529411764705882;Month-to-Month;No;Bank Withdrawal;0.4228386709865212;0.5833333333333333;0.0;0.6666666666666666;0.0;0.0
179;Yes;1;0.3770491803278677;1;0.7464788732394366;Offer B;DSL;0.1411764705882353;Month-to-Month;Yes;Bank Withdrawal;0.6704599474889019;0.3333333333333333;1.0;0.8333333333333333;0.0;0.0
180;No;0;0.278688524590164;0;0.0;None;Fiber Optic;0.023529411764705882;Month-to-Month;Yes;Bank Withdrawal;0.7597580686447312;0.5833333333333333;1.0;0.3333333333333333;0.0;0.0
181;No;0;0.5901639344262293;0;0.056338028169014086;Offer E;DSL;0.058823529411764705;Month-to-Month;Yes;Credit Card;0.4556617641681234;0.3333333333333333;0.3333333333333333;0.5;0.0;0.0
182;No;0;0.6721311475409824;0;0.25352112676056343;None;DSL;0.07058823529411765;One Year;Yes;Bank Withdrawal;0.4691771554781948;0.6666666666666667;0.6666666666666666;0.3333333333333333;0.0;0.03947368421052632
183;Yes;1;0.9672131147540988;1;0.7183098591549296;None;DSL;0.2;Two Year;No;Credit Card;0.32292131380135014;0.25000000000000006;0.3333333333333333;0.6666666666666666;1.0;0.0
184;Yes;1;0.8852459016393439;1;1.0;None;DSL;0.2588235294117647;Two Year;Yes;Bank Withdrawal;0.45421368652775856;0.6666666666666667;1.0;0.8333333333333333;0.0;0.0
185;No;0;0.8196721311475397;0;0.4366197183098592;None;None;0.0;Two Year;Yes;Bank Withdrawal;0.03185770808802557;0.5;0.0;0.0;1.0;0.0
186;Yes;0;0.3442622950819665;1;0.09859154929577466;None;Fiber Optic;0.07058823529411765;Month-to-Month;No;Bank Withdrawal;0.8147850189785935;0.4166666666666667;1.0;0.5;0.0;0.0
187;No;0;0.278688524590164;0;0.5633802816901409;Offer B;DSL;0.3529411764705882;One Year;No;Mailed Check;0.4657983076506769;0.25000000000000006;0.6666666666666666;0.3333333333333333;0.0;0.042682926829268296
188;No;0;0.19672131147540917;0;0.056338028169014086;None;None;0.0;Month-to-Month;Yes;Credit Card;0.024134627339413323;0.16666666666666669;0.0;0.0;0.0;0.0
189;No;1;0.03278688524590123;0;0.14084507042253522;None;DSL;0.2;One Year;Yes;Credit Card;0.18631932306027077;0.5833333333333333;0.0;0.3333333333333333;0.0;0.11363636363636365
190;No;0;0.32786885245901587;0;0.056338028169014086;None;Fiber Optic;0.12941176470588234;Month-to-Month;Yes;Bank Withdrawal;0.7660330717529784;0.6666666666666667;1.0;0.3333333333333333;0.0;0.0
191;No;0;0.6721311475409824;0;0.2112676056338028;Offer D;None;0.0;One Year;No;Credit Card;0.022203857152260253;0.6666666666666667;0.0;0.0;0.0;0.0
192;No;0;0.3442622950819665;0;0.9859154929577465;None;Fiber Optic;0.10588235294117647;One Year;No;Bank Withdrawal;0.859192733283114;1.0;0.6666666666666666;0.6666666666666666;0.0;0.0
193;No;0;0.44262295081967196;0;0.14084507042253522;None;DSL;0.6941176470588235;One Year;Yes;Credit Card;0.22831357463084995;0.08333333333333337;0.0;0.6666666666666666;0.0;0.0
194;Yes;0;0.8688524590163933;1;0.8450704225352113;None;Fiber Optic;0.08235294117647059;Month-to-Month;Yes;Bank Withdrawal;0.7954773171070628;0.75;1.0;0.5;0.0;0.0
195;Yes;0;0.5737704918032787;1;0.9859154929577465;None;Cable;0.07058823529411765;One Year;Yes;Bank Withdrawal;0.6569445561788303;0.5;1.0;0.8333333333333333;0.0;0.0
196;No;0;0.39344262295081833;0;0.11267605633802817;None;None;0.0;Month-to-Month;No;Credit Card;0.02992693790087253;0.5833333333333333;0.0;0.0;0.0;0.0
197;No;0;0.9016393442622945;0;0.07042253521126761;None;DSL;0.09411764705882353;Month-to-Month;Yes;Bank Withdrawal;0.31568092559952615;0.75;0.0;0.3333333333333333;0.0;0.0
198;No;0;0.1311475409836067;0;0.35211267605633806;None;Fiber Optic;0.2588235294117647;Month-to-Month;Yes;Bank Withdrawal;0.6955599599218916;0.6666666666666667;1.0;0.0;0.0;0.02403846153846154
199;No;0;0.278688524590164;0;0.07042253521126761;Offer E;Cable;0.3529411764705882;Month-to-Month;No;Mailed Check;0.37070787593338844;0.16666666666666669;0.0;0.3333333333333333;0.0;0.0
200;No;0;0.9344262295081958;0;0.14084507042253522;None;Fiber Optic;0.1764705882352941;Month-to-Month;No;Bank Withdrawal;0.6569445561788303;0.5833333333333333;0.6666666666666666;0.3333333333333333;0.0;0.0
201;Yes;0;0.8852459016393439;1;0.0;None;Fiber Optic;0.8588235294117647;Month-to-Month;Yes;Bank Withdrawal;0.6159156897018276;0.08333333333333337;0.6666666666666666;0.0;0.0;0.0
202;Yes;0;0.03278688524590123;1;0.676056338028169;None;None;0.0;Two Year;Yes;Bank Withdrawal;0.03282309318160209;0.16666666666666669;0.0;0.0;0.0;0.0
203;Yes;1;0.8852459016393439;1;0.02816901408450704;Offer E;DSL;0.6;Month-to-Month;Yes;Credit Card;0.4049790467553554;0.08333333333333337;0.3333333333333333;0.3333333333333333;0.0;0.0
204;No;0;0.5901639344262293;0;0.7323943661971831;Offer B;Fiber Optic;0.15294117647058825;Two Year;No;Credit Card;0.7988561649345807;0.4166666666666667;0.6666666666666666;0.8333333333333333;0.0;0.0
205;Yes;0;0.4918032786885238;1;0.3098591549295775;None;Fiber Optic;0.3176470588235294;Month-to-Month;Yes;Bank Withdrawal;0.8022350127620985;0.16666666666666669;1.0;0.5;0.0;0.0
206;No;0;0.5737704918032787;0;0.014084507042253521;None;DSL;0.10588235294117647;Month-to-Month;No;Bank Withdrawal;0.2761001367628883;0.75;0.0;0.16666666666666666;0.0;0.0
207;No;0;0.278688524590164;0;0.0;None;DSL;0.10588235294117647;Month-to-Month;Yes;Credit Card;0.3069924597573373;0.25000000000000006;0.0;0.3333333333333333;0.0;0.0
208;No;1;0.6393442622950811;0;0.02816901408450704;None;None;0.0;Two Year;Yes;Credit Card;0.09315966153013538;0.4166666666666667;0.0;0.16666666666666666;0.0;0.0
209;Yes;0;0.5737704918032787;1;0.943661971830986;None;Cable;0.2823529411764706;Month-to-Month;Yes;Bank Withdrawal;0.8056138605896164;0.9166666666666667;1.0;0.5;0.0;0.0
210;No;0;0.9016393442622945;0;0.09859154929577466;None;Fiber Optic;0.11764705882352941;Month-to-Month;Yes;Bank Withdrawal;0.752517680442907;0.4166666666666667;1.0;0.16666666666666666;0.0;0.125
211;Yes;0;0.1311475409836067;1;0.971830985915493;Offer A;Fiber Optic;0.3058823529411765;One Year;Yes;Bank Withdrawal;0.7809965407034147;0.0;1.0;0.3333333333333333;0.0;0.014285714285714285
212;Yes;1;0.9016393442622945;1;0.5352112676056339;Offer C;Fiber Optic;0.8823529411764706;One Year;No;Bank Withdrawal;0.8036830904024632;0.6666666666666667;1.0;0.5;0.0;0.0
213;No;0;0.9016393442622945;0;0.0;None;Fiber Optic;0.29411764705882354;Month-to-Month;Yes;Bank Withdrawal;0.5150329474230799;0.4166666666666667;0.0;0.16666666666666666;0.0;0.0
214;No;0;0.4590163934426226;0;0.02816901408450704;None;Fiber Optic;0.08235294117647059;Month-to-Month;Yes;Bank Withdrawal;0.7834100034373561;0.3333333333333333;1.0;0.5;0.0;0.0
215;Yes;0;1.0;1;0.8309859154929577;Offer B;Fiber Optic;0.047058823529411764;One Year;No;Bank Withdrawal;0.8278177177418766;0.5;1.0;0.6666666666666666;0.0;0.0
216;Yes;0;0.9836065573770494;1;0.056338028169014086;Offer E;Fiber Optic;0.11764705882352941;Month-to-Month;No;Bank Withdrawal;0.5135848697827152;0.5833333333333333;0.0;0.16666666666666666;0.0;0.0
217;No;0;0.3442622950819665;0;0.02816901408450704;Offer E;Fiber Optic;0.16470588235294117;Month-to-Month;Yes;Bank Withdrawal;0.62363877045044;0.9166666666666667;0.0;0.5;0.0;0.0
218;Yes;0;0.3442622950819665;0;0.7605633802816901;None;Cable;0.15294117647058825;One Year;Yes;Credit Card;0.4759348511332305;0.3333333333333333;0.0;0.6666666666666666;1.0;0.03409090909090909
219;No;0;0.557377049180328;0;1.0;None;DSL;0.07058823529411765;Two Year;Yes;Credit Card;0.4291136740947687;0.4166666666666667;1.0;0.6666666666666666;0.0;0.0
220;Yes;0;0.4590163934426226;1;1.0;Offer A;DSL;0.10588235294117647;Two Year;No;Bank Withdrawal;0.556544506446871;0.8333333333333335;0.3333333333333333;0.6666666666666666;0.0;0.024305555555555556
221;No;0;0.0;0;0.5633802816901409;None;Fiber Optic;0.2588235294117647;Month-to-Month;Yes;Bank Withdrawal;0.8645023512977847;0.75;1.0;0.5;0.0;0.03963414634146342
222;No;0;0.8360655737704921;0;0.8309859154929577;Offer B;DSL;0.29411764705882354;Two Year;No;Bank Withdrawal;0.22059049388223767;0.3333333333333333;0.0;0.6666666666666666;1.0;0.0
223;No;0;0.3442622950819665;0;0.07042253521126761;None;Fiber Optic;0.2588235294117647;Month-to-Month;No;Bank Withdrawal;0.7003868853897743;0.4166666666666667;1.0;0.16666666666666666;0.0;0.0
224;Yes;0;0.9180327868852451;1;0.6338028169014085;None;Fiber Optic;0.5647058823529412;Two Year;Yes;Credit Card;0.8896023637307746;0.16666666666666669;1.0;0.8333333333333333;0.0;0.0
225;No;0;0.721311475409836;0;0.19718309859154928;None;None;0.0;Month-to-Month;No;Mailed Check;0.030409630447660763;0.4166666666666667;0.0;0.0;0.0;0.0
226;Yes;0;0.3442622950819665;1;0.8028169014084507;None;Fiber Optic;0.32941176470588235;Month-to-Month;Yes;Credit Card;0.8239561773675703;0.25000000000000006;1.0;0.5;0.0;0.021551724137931036
227;Yes;1;0.0;1;0.3098591549295775;None;None;0.0;Two Year;No;Credit Card;0.0275134751669312;0.6666666666666667;0.0;0.0;0.0;0.0
228;Yes;0;0.6721311475409824;1;0.4225352112676057;Offer C;Fiber Optic;0.24705882352941178;Month-to-Month;Yes;Bank Withdrawal;0.7930638543731214;0.8333333333333335;0.6666666666666666;0.5;0.0;0.0
229;Yes;0;0.8196721311475397;1;0.14084507042253522;Offer D;Cable;0.07058823529411765;Month-to-Month;Yes;Bank Withdrawal;0.2814097547775592;0.5833333333333333;0.0;0.16666666666666666;0.0;0.0
230;No;0;0.4098360655737707;0;0.7746478873239437;None;Fiber Optic;0.18823529411764706;Two Year;Yes;Bank Withdrawal;0.8027177053088868;1.0;0.3333333333333333;0.8333333333333333;0.0;0.0
231;No;1;0.32786885245901587;0;0.33802816901408456;Offer C;None;0.0;Month-to-Month;No;Credit Card;0.03185770808802557;0.3333333333333333;0.0;0.0;0.0;0.0
232;No;0;0.2295081967213104;0;0.943661971830986;Offer A;DSL;0.32941176470588235;Two Year;No;Credit Card;0.4827777278259348;0.3333333333333333;1.0;0.6666666666666666;0.0;0.023897058823529414
233;No;0;0.4590163934426226;0;0.5492957746478874;None;None;0.0;Two Year;No;Credit Card;0.027996167713719433;0.5;0.0;0.0;0.0;0.0
234;No;0;0.9180327868852451;0;0.49295774647887325;None;Fiber Optic;0.2588235294117647;Month-to-Month;Yes;Bank Withdrawal;0.657909941272407;0.4166666666666667;0.6666666666666666;0.3333333333333333;0.0;0.0
235;No;0;0.5737704918032787;0;0.4366197183098592;Offer C;Fiber Optic;0.8588235294117647;Month-to-Month;Yes;Credit Card;0.8823619755289507;0.0;1.0;0.8333333333333333;0.0;0.0
236;Yes;1;0.11475409836065609;1;0.9859154929577465;Offer A;DSL;0.6941176470588235;Two Year;No;Bank Withdrawal;0.6767349505971492;0.16666666666666669;1.0;1.0;0.0;0.0
237;Yes;0;0.42622950819672134;1;0.22535211267605634;Offer D;Fiber Optic;0.023529411764705882;Month-to-Month;Yes;Bank Withdrawal;0.8283004102886649;0.6666666666666667;1.0;0.6666666666666666;0.0;0.0
238;Yes;0;0.8524590163934427;1;0.23943661971830985;Offer D;Fiber Optic;0.22352941176470587;Month-to-Month;No;Bank Withdrawal;0.5932291400027792;0.5833333333333333;0.0;0.5;0.0;0.0
239;No;0;0.278688524590164;0;0.5070422535211268;None;Fiber Optic;0.3529411764705882;Month-to-Month;No;Bank Withdrawal;0.7187292021677285;0.5;0.0;0.6666666666666666;0.0;0.0
240;No;0;0.9672131147540988;0;0.014084507042253521;None;None;0.0;Month-to-Month;No;Credit Card;0.02510001243298987;0.3333333333333333;0.0;0.0;0.0;0.0
241;Yes;1;0.0983606557377037;1;0.3802816901408451;Offer C;Fiber Optic;0.2823529411764706;One Year;Yes;Bank Withdrawal;0.5179291027038098;0.5833333333333333;0.0;0.16666666666666666;0.0;0.0
242;No;0;0.9508196721311464;0;0.11267605633802817;Offer E;Cable;0.22352941176470587;One Year;No;Credit Card;0.22010780133544938;0.25000000000000006;0.0;0.6666666666666666;0.0;0.0
243;No;0;0.5737704918032787;0;0.0;Offer E;DSL;0.2823529411764706;Month-to-Month;No;Bank Withdrawal;0.32243862125456185;0.75;0.0;0.16666666666666666;0.0;0.625
244;Yes;0;0.4590163934426226;1;0.9014084507042254;None;None;0.0;Two Year;Yes;Credit Card;0.03523655591554342;0.6666666666666667;0.0;0.0;0.0;0.0
245;No;0;0.6393442622950811;0;0.02816901408450704;None;Cable;0.3176470588235294;Month-to-Month;No;Bank Withdrawal;0.2688597485610643;0.6666666666666667;0.0;0.16666666666666666;0.0;0.0
246;No;0;0.0;0;0.0;Offer E;DSL;0.09411764705882353;Month-to-Month;Yes;Bank Withdrawal;0.1732866242969876;0.16666666666666669;0.3333333333333333;0.16666666666666666;0.0;0.0
247;Yes;0;0.3442622950819665;1;0.49295774647887325;Offer C;Fiber Optic;0.4823529411764706;Month-to-Month;Yes;Bank Withdrawal;0.7418984444135652;0.08333333333333337;1.0;0.3333333333333333;1.0;0.0
248;No;0;0.8032786885245891;0;0.3098591549295775;None;Cable;0.8117647058823529;Month-to-Month;Yes;Bank Withdrawal;0.7129368916062693;0.0;0.6666666666666666;0.5;1.0;0.0
249;Yes;1;0.8196721311475397;1;0.295774647887324;Offer D;DSL;0.9647058823529412;Month-to-Month;Yes;Credit Card;0.39773865855353147;0.0;0.3333333333333333;0.6666666666666666;0.0;0.0
250;Yes;0;0.21311475409835978;1;1.0;None;Fiber Optic;0.21176470588235294;Two Year;No;Credit Card;0.9204946867252237;0.5833333333333333;1.0;1.0;1.0;0.0
251;Yes;0;0.6557377049180317;1;0.22535211267605634;None;Fiber Optic;0.10588235294117647;Month-to-Month;No;Bank Withdrawal;0.6902503419072208;0.16666666666666669;0.3333333333333333;0.5;0.0;0.0
252;No;0;0.8688524590163933;0;0.02816901408450704;None;Fiber Optic;0.8588235294117647;Month-to-Month;No;Bank Withdrawal;0.6665984071145956;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0
253;Yes;0;0.8360655737704921;1;0.8028169014084507;Offer B;Cable;0.24705882352941178;One Year;No;Credit Card;0.42042520825257984;0.16666666666666669;0.0;0.6666666666666666;0.0;0.0
254;Yes;0;0.6557377049180317;1;0.9295774647887325;None;DSL;0.21176470588235294;Two Year;No;Credit Card;0.62363877045044;0.6666666666666667;1.0;0.6666666666666666;0.0;0.0
255;No;0;0.42622950819672134;0;0.46478873239436624;None;Fiber Optic;0.1411764705882353;One Year;Yes;Bank Withdrawal;0.8022350127620985;0.8333333333333335;0.6666666666666666;0.5;0.0;0.0
256;No;0;0.6721311475409824;0;0.1267605633802817;None;None;0.0;Month-to-Month;No;Credit Card;0.03137501554123731;0.5833333333333333;0.0;0.0;0.0;0.0
257;No;0;0.7049180327868854;0;0.9577464788732395;Offer A;DSL;0.32941176470588235;Two Year;Yes;Credit Card;0.6622541741935013;0.3333333333333333;1.0;0.8333333333333333;0.0;0.0
258;No;0;0.0;0;0.5492957746478874;None;Cable;0.22352941176470587;One Year;No;Credit Card;0.4373194473901692;0.3333333333333333;1.0;0.6666666666666666;0.0;0.0
259;No;0;0.8688524590163933;0;0.26760563380281693;Offer D;DSL;0.3411764705882353;Month-to-Month;No;Credit Card;0.4600059970892178;0.75;0.6666666666666666;0.5;0.0;0.0
260;Yes;1;0.03278688524590123;1;0.6338028169014085;None;None;0.0;Two Year;No;Credit Card;0.025582704979778104;0.6666666666666667;0.0;0.0;0.0;0.0
